,type,temperature,min_temp,humidity,visibility,sunrise,feels_like,time_updated,description,max_temp,wind_speed,clouds,sunset
451,Clouds,7.36,7.0,81,10000,1708845807,2.9,2024-02-25 16:30:05,broken clouds,7.54,9.26,75,1708883602
452,Clouds,7.17,6.6,81,10000,1708845807,2.65,2024-02-25 17:00:05,broken clouds,7.54,9.26,75,1708883602
453,Clouds,7.11,6.36,84,10000,1708845807,3.0,2024-02-25 17:30:05,broken clouds,7.54,7.72,75,1708883602
454,Clouds,7.12,6.36,81,10000,1708845807,2.86,2024-02-25 18:00:05,broken clouds,7.92,8.23,75,1708883602
455,Clouds,6.78,6.29,78,10000,1708845807,2.57,2024-02-25 18:30:05,broken clouds,7.55,7.72,75,1708883602
456,Clouds,6.63,5.88,77,10000,1708845807,2.71,2024-02-25 19:00:05,broken clouds,7.36,6.71,75,1708883602
457,Clouds,6.77,6.29,78,10000,1708845807,2.72,2024-02-25 19:30:05,scattered clouds,7.36,7.2,40,1708883602
458,Clouds,6.77,6.29,79,10000,1708845807,2.72,2024-02-25 20:00:05,broken clouds,7.36,7.2,75,1708883602
459,Clouds,6.65,6.29,80,10000,1708845807,2.74,2024-02-25 20:30:05,broken clouds,7.21,6.69,75,1708883602
460,Clouds,6.96,6.36,79,10000,1708845807,3.51,2024-02-25 21:00:07,broken clouds,7.55,5.66,75,1708883602
461,Clouds,6.83,6.29,79,10000,1708845807,3.79,2024-02-25 21:30:05,broken clouds,7.55,4.63,75,1708883602
462,Clouds,6.48,5.32,82,10000,1708845807,3.13,2024-02-25 22:00:06,broken clouds,7.55,5.14,75,1708883602
463,Clouds,6.13,5.32,84,10000,1708845807,2.47,2024-02-25 22:30:05,broken clouds,7.55,5.66,75,1708883602
464,Clouds,6.17,5.36,85,10000,1708845807,2.52,2024-02-25 23:00:05,broken clouds,7.71,5.66,75,1708883602
465,Clouds,5.95,4.36,85,10000,1708845807,2.7,2024-02-25 23:30:04,broken clouds,7.55,4.63,75,1708883602
466,Clouds,5.95,4.36,84,10000,1708845807,2.7,2024-02-26 00:00:05,scattered clouds,7.76,4.63,40,1708883602
467,Clouds,5.48,4.36,85,10000,1708932073,1.87,2024-02-26 00:30:06,scattered clouds,7.21,5.14,40,1708970117
468,Clouds,5.52,4.36,86,10000,1708932073,1.92,2024-02-26 01:00:05,broken clouds,7.21,5.14,75,1708970117
469,Clouds,5.38,4.36,86,10000,1708932073,1.99,2024-02-26 01:30:05,broken clouds,7.21,4.63,75,1708970117
470,Clouds,5.34,4.36,86,10000,1708932073,1.47,2024-02-26 02:00:08,broken clouds,7.21,5.66,75,1708970117
471,Clouds,5.63,4.53,86,10000,1708932073,3.2,2024-02-26 02:30:05,few clouds,7.21,3.09,20,1708970117
472,Clouds,4.78,3.36,85,10000,1708932073,0.76,2024-02-26 03:00:05,scattered clouds,6.65,5.66,40,1708970117
473,Clouds,4.43,3.36,87,10000,1708932073,0.32,2024-02-26 03:30:05,scattered clouds,6.65,5.66,40,1708970117
474,Clouds,4.03,3.1,87,10000,1708932073,-0.19,2024-02-26 04:00:05,few clouds,6.09,5.66,20,1708970117
475,Clouds,3.58,1.99,89,10000,1708932073,-0.51,2024-02-26 04:30:05,few clouds,6.09,5.14,20,1708970117
476,Clouds,3.14,1.99,90,10000,1708932073,-1.06,2024-02-26 05:00:06,few clouds,5.54,5.14,20,1708970117
477,Clouds,2.96,1.99,88,10000,1708932073,-1.02,2024-02-26 05:30:05,few clouds,4.77,4.63,20,1708970117
478,Clouds,2.63,0.88,89,10000,1708932073,-1.13,2024-02-26 06:00:05,few clouds,4.22,4.12,20,1708970117
479,Clouds,2.5,0.88,89,10000,1708932073,-1.22,2024-02-26 06:30:06,few clouds,3.66,4.02,20,1708970117
480,Clouds,2.07,0.88,89,10000,1708932073,-2.4,2024-02-26 07:00:05,few clouds,3.66,5.14,20,1708970117
481,Clouds,2.02,1.29,89,10000,1708932073,-1.53,2024-02-26 07:30:05,few clouds,4.22,3.6,20,1708970117
482,Clouds,2.05,1.29,88,10000,1708932073,-2.69,2024-02-26 08:00:07,few clouds,4.22,5.66,20,1708970117
483,Clouds,2.3,1.29,89,10000,1708932073,-2.11,2024-02-26 08:30:05,few clouds,4.22,5.14,20,1708970117
484,Clouds,2.88,1.85,91,10000,1708932073,-1.39,2024-02-26 09:00:05,few clouds,5.54,5.14,20,1708970117
485,Clouds,4.13,3.1,90,10000,1708932073,1.04,2024-02-26 09:30:04,few clouds,5.89,3.6,20,1708970117
486,Clouds,5.22,4.21,87,10000,1708932073,1.32,2024-02-26 10:00:05,scattered clouds,6.6,5.66,40,1708970117
487,Clouds,6.29,4.21,82,10000,1708932073,2.28,2024-02-26 10:30:05,scattered clouds,8.47,6.69,40,1708970117
488,Clouds,6.93,6.36,81,10000,1708932073,3.48,2024-02-26 11:00:05,scattered clouds,7.71,5.66,40,1708970117
489,Clouds,7.37,6.53,77,10000,1708932073,3.66,2024-02-26 11:30:05,scattered clouds,8.26,6.69,40,1708970117
490,Clouds,7.66,7.16,75,10000,1708932073,4.03,2024-02-26 12:00:05,scattered clouds,8.26,6.69,40,1708970117
491,Clouds,8.05,7.16,74,10000,1708932073,4.37,2024-02-26 12:30:05,scattered clouds,8.82,7.2,40,1708970117
492,Clouds,8.18,7.16,71,10000,1708932073,5.06,2024-02-26 13:00:06,scattered clouds,8.87,5.66,40,1708970117
493,Clouds,8.61,8.36,68,10000,1708932073,5.6,2024-02-26 13:30:05,scattered clouds,9.37,5.66,40,1708970117
494,Clouds,8.55,7.96,68,10000,1708932073,5.17,2024-02-26 14:00:05,scattered clouds,9.37,6.69,40,1708970117
495,Clouds,8.75,7.71,65,10000,1708932073,5.43,2024-02-26 14:30:05,scattered clouds,9.93,6.69,40,1708970117
496,Clouds,8.83,7.71,63,10000,1708932073,5.7,2024-02-26 15:00:05,scattered clouds,9.93,6.17,40,1708970117
497,Clouds,9.49,7.71,59,10000,1708932073,6.71,2024-02-26 15:30:05,scattered clouds,10.7,5.66,40,1708970117
498,Clouds,9.31,7.55,60,10000,1708932073,6.31,2024-02-26 16:00:06,scattered clouds,10.7,6.17,40,1708970117
499,Clouds,8.6,7.36,65,10000,1708932073,5.99,2024-02-26 16:30:05,scattered clouds,9.37,4.63,40,1708970117
500,Clouds,8.48,7.36,64,10000,1708932073,6.34,2024-02-26 17:00:06,scattered clouds,9.1,3.6,40,1708970117
501,Clouds,8.04,7.16,65,10000,1708932073,5.53,2024-02-26 17:30:05,scattered clouds,8.54,4.12,40,1708970117
502,Clouds,7.08,5.33,69,10000,1708932073,4.94,2024-02-26 18:00:05,scattered clouds,8.53,3.09,40,1708970117
503,Clouds,6.25,5.33,71,10000,1708932073,3.95,2024-02-26 18:30:05,scattered clouds,6.99,3.09,40,1708970117
504,Clouds,5.1,3.36,74,10000,1708932073,2.96,2024-02-26 19:00:05,scattered clouds,6.32,2.57,40,1708970117
505,Clouds,4.68,3.36,75,10000,1708932073,2.46,2024-02-26 19:30:05,scattered clouds,5.77,2.57,40,1708970117
506,Clear,4.35,2.53,77,10000,1708932073,2.55,2024-02-26 20:00:05,clear sky,5.21,2.06,0,1708970117
507,Clouds,3.46,0.88,79,10000,1708932073,1.01,2024-02-26 20:30:09,few clouds,5.14,2.57,20,1708970117
508,Clouds,3.53,2.36,79,10000,1708932073,1.1,2024-02-26 21:00:04,few clouds,4.77,2.57,20,1708970117
509,Clouds,3.35,1.53,80,10000,1708932073,0.45,2024-02-26 21:30:05,few clouds,5.33,3.09,20,1708970117
510,Clear,2.97,1.53,81,10000,1708932073,0.0,2024-02-26 22:00:08,clear sky,4.37,3.09,0,1708970117
511,Clear,3.47,1.65,79,10000,1708932073,0.24,2024-02-26 22:30:04,clear sky,4.65,3.6,0,1708970117
512,Clear,3.41,1.09,80,10000,1708932073,0.16,2024-02-26 23:00:05,clear sky,4.65,3.6,0,1708970117
513,Clear,3.4,1.09,80,10000,1708932073,0.15,2024-02-26 23:30:05,clear sky,5.21,3.6,0,1708970117
514,Clear,3.41,1.85,81,10000,1709018337,0.16,2024-02-27 00:00:05,clear sky,4.65,3.6,0,1709056633
515,Clear,3.08,0.54,81,10000,1709018337,-0.57,2024-02-27 00:30:04,clear sky,4.93,4.12,0,1709056633
516,Clear,3.53,1.09,80,10000,1709018337,-0.02,2024-02-27 01:00:05,clear sky,6.04,4.12,0,1709056633
517,Clear,4.47,2.96,79,10000,1709018337,0.37,2024-02-27 01:30:05,clear sky,6.6,5.66,0,1709056633
518,Clear,5.14,4.07,77,10000,1709018337,1.21,2024-02-27 02:00:05,clear sky,6.6,5.66,0,1709056633
519,Rain,5.68,4.21,76,10000,1709018337,1.9,2024-02-27 02:30:06,light rain,6.81,5.66,0,1709056633
520,Rain,6.12,4.53,73,10000,1709018337,2.45,2024-02-27 03:00:05,light rain,7.36,5.66,0,1709056633
521,Rain,6.16,4.77,73,10000,1709018337,1.94,2024-02-27 03:30:05,light rain,6.88,7.2,75,1709056633
522,Clouds,6.47,5.32,70,10000,1709018337,2.34,2024-02-27 04:00:05,broken clouds,7.92,7.2,75,1709056633
523,Clouds,6.95,6.29,68,10000,1709018337,2.64,2024-02-27 04:30:05,broken clouds,7.92,8.23,75,1709056633
524,Clouds,7.04,6.09,70,10000,1709018337,2.76,2024-02-27 05:00:05,broken clouds,7.92,8.23,75,1709056633
525,Clouds,7.52,6.36,72,10000,1709018337,3.53,2024-02-27 05:30:05,broken clouds,8.47,7.72,75,1709056633
526,Clouds,7.88,6.53,73,10000,1709018337,4.0,2024-02-27 06:00:05,broken clouds,8.47,7.72,75,1709056633
527,Rain,7.91,6.53,75,10000,1709018337,3.75,2024-02-27 06:30:05,light rain,9.03,8.75,75,1709056633
528,Rain,8.21,7.0,76,10000,1709018337,4.74,2024-02-27 07:00:07,light rain,9.03,6.69,75,1709056633
529,Clouds,8.32,7.36,77,10000,1709018337,4.29,2024-02-27 07:30:05,broken clouds,9.03,8.75,75,1709056633
530,Clouds,7.79,7.16,82,10000,1709018337,3.59,2024-02-27 08:00:05,broken clouds,8.87,8.75,75,1709056633
531,Clouds,8.09,7.36,83,10000,1709018337,4.76,2024-02-27 08:30:05,broken clouds,9.03,6.17,75,1709056633
532,Clouds,8.19,7.36,83,10000,1709018337,3.75,2024-02-27 09:00:05,broken clouds,9.03,10.29,75,1709056633
533,Clouds,8.57,7.36,84,10000,1709018337,4.25,2024-02-27 09:30:05,broken clouds,9.58,10.29,75,1709056633
534,Clouds,9.08,7.36,84,10000,1709018337,5.16,2024-02-27 10:00:06,broken clouds,10.33,9.26,75,1709056633
535,Clouds,9.46,8.36,83,10000,1709018337,5.66,2024-02-27 10:30:05,broken clouds,10.7,9.26,75,1709056633
536,Clouds,10.36,9.43,82,10000,1709018337,9.59,2024-02-27 11:00:04,broken clouds,11.44,8.75,75,1709056633
537,Clouds,10.31,9.36,86,10000,1709018337,9.64,2024-02-27 11:30:05,broken clouds,10.88,8.75,75,1709056633
538,Drizzle,10.63,9.36,87,7000,1709018337,10.02,2024-02-27 12:00:06,light intensity drizzle,11.43,7.72,75,1709056633
539,Drizzle,10.86,9.36,87,6000,1709018337,10.27,2024-02-27 12:30:04,light intensity drizzle,11.99,7.2,75,1709056633
540,Clouds,9.93,9.36,87,10000,1709018337,6.28,2024-02-27 13:00:05,broken clouds,11.65,9.26,75,1709056633
541,Clouds,10.37,9.38,84,10000,1709018337,9.66,2024-02-27 13:30:05,broken clouds,11.6,6.17,75,1709056633
542,Clouds,10.49,9.53,77,10000,1709018337,9.61,2024-02-27 14:00:05,broken clouds,11.44,9.26,75,1709056633
543,Clouds,10.64,9.93,69,10000,1709018337,9.56,2024-02-27 14:30:05,broken clouds,12.0,9.26,75,1709056633
544,Clouds,11.0,9.93,64,10000,1709018337,9.83,2024-02-27 15:00:05,broken clouds,11.81,9.26,75,1709056633
545,Clouds,10.43,9.36,63,10000,1709018337,9.17,2024-02-27 15:30:05,broken clouds,11.25,10.29,75,1709056633
546,Clouds,10.22,9.36,62,10000,1709018337,8.92,2024-02-27 16:00:04,broken clouds,11.25,9.77,75,1709056633
547,Clouds,10.2,9.36,64,10000,1709018337,8.95,2024-02-27 16:30:05,broken clouds,11.25,7.72,75,1709056633
548,Clouds,9.75,8.82,64,10000,1709018337,7.22,2024-02-27 17:00:05,scattered clouds,10.7,5.14,40,1709056633
549,Clouds,9.48,8.82,64,10000,1709018337,6.36,2024-02-27 17:30:05,broken clouds,10.14,6.71,75,1709056633
550,Clouds,8.48,7.53,70,10000,1709018337,5.63,2024-02-27 18:00:05,scattered clouds,9.1,5.14,40,1709056633
551,Clouds,8.0,7.15,70,10000,1709018337,5.03,2024-02-27 18:30:05,scattered clouds,8.54,5.14,40,1709056633
552,Clouds,7.88,7.0,73,10000,1709018337,4.88,2024-02-27 19:00:05,broken clouds,8.54,5.14,75,1709056633
553,Clouds,8.19,7.0,72,10000,1709018337,5.48,2024-02-27 19:30:05,scattered clouds,9.03,4.63,40,1709056633
554,Clouds,7.94,6.65,72,10000,1709018337,5.17,2024-02-27 20:00:05,scattered clouds,8.54,4.63,40,1709056633
555,Clouds,7.69,6.65,73,10000,1709018337,5.68,2024-02-27 20:30:07,broken clouds,8.47,3.09,75,1709056633
556,Clouds,7.51,7.0,76,10000,1709018337,5.74,2024-02-27 21:00:05,broken clouds,7.99,2.68,75,1709056633
557,Clouds,7.38,6.44,76,10000,1709018337,5.0,2024-02-27 21:30:05,broken clouds,7.99,3.6,75,1709056633
558,Clouds,7.28,6.09,74,10000,1709018337,5.47,2024-02-27 22:00:05,broken clouds,7.92,2.68,75,1709056633
559,Clouds,6.77,5.53,75,10000,1709018337,3.97,2024-02-27 22:30:05,broken clouds,7.43,4.12,75,1709056633
560,Clouds,6.46,4.98,77,10000,1709018337,3.59,2024-02-27 23:00:06,broken clouds,7.36,4.12,75,1709056633
561,Clouds,6.19,4.43,78,10000,1709018337,3.0,2024-02-27 23:30:05,scattered clouds,6.88,4.63,40,1709056633
562,Clouds,6.13,5.33,77,10000,1709018337,2.92,2024-02-28 00:00:05,scattered clouds,6.6,4.63,40,1709056633
563,Clouds,5.61,4.53,80,10000,1709104601,2.84,2024-02-28 00:30:05,scattered clouds,6.25,3.6,40,1709143147
564,Clouds,5.72,3.87,80,10000,1709104601,2.98,2024-02-28 01:00:05,scattered clouds,6.81,3.6,40,1709143147
565,Clouds,5.82,4.62,80,10000,1709104601,3.43,2024-02-28 01:30:07,scattered clouds,6.81,3.09,40,1709143147
566,Rain,6.11,5.18,80,10000,1709104601,3.78,2024-02-28 02:00:05,light rain,7.43,3.09,75,1709143147
567,Rain,6.14,4.43,80,10000,1709104601,3.49,2024-02-28 02:30:06,light rain,7.36,3.6,75,1709143147
568,Rain,6.21,5.36,80,10000,1709104601,3.57,2024-02-28 03:00:08,light rain,7.15,3.6,75,1709143147
569,Rain,6.11,5.18,80,10000,1709104601,3.16,2024-02-28 03:30:05,light rain,6.81,4.12,75,1709143147
570,Rain,6.51,5.88,79,10000,1709104601,3.65,2024-02-28 04:00:05,moderate rain,7.15,4.12,75,1709143147
571,Rain,6.37,5.88,79,10000,1709104601,6.37,2024-02-28 04:30:04,light rain,7.15,1.03,75,1709143147
572,Rain,6.53,5.88,79,10000,1709104601,5.64,2024-02-28 05:00:07,light rain,7.21,1.54,75,1709143147
573,Rain,6.46,5.74,80,10000,1709104601,2.88,2024-02-28 05:30:05,light rain,7.53,5.66,75,1709143147
574,Rain,6.78,5.74,78,10000,1709104601,3.29,2024-02-28 06:00:05,moderate rain,7.53,5.66,75,1709143147
575,Rain,6.97,6.29,80,10000,1709104601,3.33,2024-02-28 06:30:05,moderate rain,7.53,6.17,75,1709143147
576,Clouds,6.72,5.89,84,10000,1709104601,3.01,2024-02-28 07:00:05,broken clouds,7.53,6.17,75,1709143147
577,Clouds,6.83,5.88,88,10000,1709104601,2.97,2024-02-28 07:30:05,broken clouds,7.71,6.69,75,1709143147
578,Clouds,7.06,5.88,88,4000,1709104601,3.26,2024-02-28 08:00:07,broken clouds,7.92,6.69,75,1709143147
579,Clouds,7.95,5.88,90,6000,1709104601,3.8,2024-02-28 08:30:06,broken clouds,9.53,8.75,75,1709143147
580,Rain,9.09,7.0,90,10000,1709104601,5.06,2024-02-28 09:00:05,light rain,10.49,9.77,75,1709143147
581,Clouds,10.27,7.55,89,10000,1709104601,9.68,2024-02-28 09:30:05,broken clouds,11.25,10.8,75,1709143147
582,Clouds,10.96,8.66,88,10000,1709104601,10.41,2024-02-28 10:00:05,broken clouds,11.6,9.26,75,1709143147
583,Clouds,11.35,10.33,88,10000,1709104601,10.84,2024-02-28 10:30:05,broken clouds,12.36,8.75,75,1709143147
584,Clouds,11.94,11.36,87,10000,1709104601,11.46,2024-02-28 11:00:05,broken clouds,12.92,9.26,75,1709143147
585,Clouds,12.09,11.04,88,10000,1709104601,11.65,2024-02-28 11:30:05,broken clouds,12.92,9.26,75,1709143147
586,Clouds,12.31,11.6,89,10000,1709104601,11.92,2024-02-28 12:00:07,broken clouds,12.76,8.23,75,1709143147
587,Clouds,12.72,12.36,88,10000,1709104601,12.35,2024-02-28 12:30:04,broken clouds,13.27,8.23,75,1709143147
588,Rain,12.79,12.15,87,10000,1709104601,12.4,2024-02-28 13:00:05,moderate rain,13.27,7.72,75,1709143147
589,Clouds,12.8,12.15,88,10000,1709104601,12.43,2024-02-28 13:30:05,broken clouds,13.32,6.69,75,1709143147
590,Clouds,13.01,12.15,88,10000,1709104601,12.66,2024-02-28 14:00:08,broken clouds,13.66,6.69,75,1709143147
591,Drizzle,13.11,12.15,89,10000,1709104601,12.8,2024-02-28 14:30:08,light intensity drizzle rain,13.87,7.2,75,1709143147
592,Drizzle,13.2,12.15,88,4000,1709104601,12.87,2024-02-28 15:00:08,light intensity drizzle rain,14.03,6.69,75,1709143147
593,Drizzle,13.02,12.15,90,6000,1709104601,12.73,2024-02-28 15:30:06,light intensity drizzle rain,14.03,7.2,75,1709143147
594,Drizzle,12.96,12.15,90,8000,1709104601,12.66,2024-02-28 16:00:12,light intensity drizzle rain,14.03,8.23,75,1709143147
595,Clouds,12.96,12.15,91,8000,1709104601,12.69,2024-02-28 16:30:05,broken clouds,14.03,7.72,75,1709143147
596,Clouds,12.87,12.15,90,10000,1709104601,12.56,2024-02-28 17:00:05,broken clouds,13.47,8.23,75,1709143147
597,Clouds,12.63,12.15,91,10000,1709104601,12.32,2024-02-28 17:30:05,broken clouds,13.32,8.23,75,1709143147
598,Drizzle,12.63,12.15,91,10000,1709104601,12.32,2024-02-28 18:00:11,light intensity drizzle,13.32,8.23,75,1709143147
599,Clouds,12.6,12.16,91,8000,1709104601,12.29,2024-02-28 18:30:04,broken clouds,13.1,8.75,75,1709143147
600,Clouds,12.69,12.0,89,8000,1709104601,12.34,2024-02-28 19:00:07,broken clouds,13.47,8.75,75,1709143147
601,Clouds,12.51,12.0,91,6000,1709104601,12.19,2024-02-28 19:30:05,broken clouds,12.99,8.75,75,1709143147
602,Drizzle,11.84,11.05,90,10000,1709104601,11.43,2024-02-28 20:00:05,light intensity drizzle rain,12.76,8.75,75,1709143147
603,Clouds,11.38,11.04,90,10000,1709104601,10.92,2024-02-28 20:30:05,broken clouds,12.21,6.69,75,1709143147
604,Drizzle,11.02,10.49,90,10000,1709104601,10.53,2024-02-28 21:00:06,light intensity drizzle rain,12.21,6.69,75,1709143147
605,Drizzle,10.75,10.36,90,10000,1709104601,10.23,2024-02-28 21:30:04,light intensity drizzle rain,11.44,9.26,75,1709143147
606,Drizzle,10.57,9.93,91,10000,1709104601,10.06,2024-02-28 22:00:05,light intensity drizzle rain,11.44,9.26,75,1709143147
607,Drizzle,9.9,9.38,90,10000,1709104601,6.36,2024-02-28 22:30:06,light intensity drizzle rain,10.7,8.75,75,1709143147
608,Drizzle,9.49,8.82,87,10000,1709104601,5.82,2024-02-28 23:00:05,light intensity drizzle rain,10.36,8.75,75,1709143147
609,Clouds,9.42,8.82,86,10000,1709104601,5.61,2024-02-28 23:30:05,broken clouds,10.14,9.26,75,1709143147
610,Clouds,8.92,8.27,86,10000,1709190864,4.95,2024-02-29 00:00:08,broken clouds,9.53,9.26,75,1709229662
611,Clouds,8.78,8.27,85,10000,1709190864,4.53,2024-02-29 00:30:05,broken clouds,9.58,10.29,75,1709229662
612,Clouds,8.32,7.96,84,10000,1709190864,3.92,2024-02-29 01:00:05,broken clouds,9.03,10.29,75,1709229662
613,Clouds,7.86,7.16,84,10000,1709190864,3.56,2024-02-29 01:30:05,broken clouds,8.87,9.26,75,1709229662
614,Clouds,7.69,7.16,83,10000,1709190864,3.33,2024-02-29 02:00:05,broken clouds,8.47,9.26,75,1709229662
615,Clouds,7.68,7.16,82,10000,1709190864,3.45,2024-02-29 02:30:05,scattered clouds,8.47,8.75,40,1709229662
616,Clouds,7.45,6.85,81,10000,1709190864,3.15,2024-02-29 03:00:05,scattered clouds,7.92,8.75,40,1709229662
617,Clouds,7.17,6.53,81,10000,1709190864,2.52,2024-02-29 03:30:06,scattered clouds,7.92,9.77,40,1709229662
618,Clouds,6.77,6.36,83,10000,1709190864,1.99,2024-02-29 04:00:05,scattered clouds,7.21,9.77,40,1709229662
619,Clouds,6.59,6.05,81,10000,1709190864,1.88,2024-02-29 04:30:05,scattered clouds,7.36,9.26,40,1709229662
620,Clouds,6.6,6.05,80,10000,1709190864,1.9,2024-02-29 05:00:05,scattered clouds,7.36,9.26,40,1709229662
621,Clouds,6.14,5.53,79,10000,1709190864,1.74,2024-02-29 05:30:06,scattered clouds,6.81,7.72,40,1709229662
622,Clouds,5.89,5.32,81,10000,1709190864,1.42,2024-02-29 06:00:11,scattered clouds,6.81,7.72,40,1709229662
623,Clouds,5.7,4.53,81,10000,1709190864,1.52,2024-02-29 06:30:05,scattered clouds,6.81,6.69,40,1709229662
624,Clouds,5.73,4.53,81,10000,1709190864,1.56,2024-02-29 07:00:06,scattered clouds,6.81,6.69,40,1709229662
625,Clouds,6.02,5.36,80,10000,1709190864,1.59,2024-02-29 07:30:05,broken clouds,6.81,7.72,75,1709229662
626,Clouds,5.95,5.36,80,10000,1709190864,1.5,2024-02-29 08:00:05,broken clouds,6.81,7.72,75,1709229662
627,Clouds,5.93,5.18,80,10000,1709190864,1.47,2024-02-29 08:30:06,broken clouds,6.81,7.72,75,1709229662
628,Clouds,5.98,5.36,80,10000,1709190864,1.53,2024-02-29 09:00:14,scattered clouds,6.65,7.72,40,1709229662
629,Clouds,6.08,5.36,80,10000,1709190864,1.66,2024-02-29 09:08:05,scattered clouds,6.81,7.72,40,1709229662
630,Clouds,6.08,5.36,80,10000,1709190864,1.66,2024-02-29 09:09:20,scattered clouds,6.81,7.72,40,1709229662
631,Clouds,6.15,5.33,80,10000,1709190865,1.31,2024-02-29 09:30:05,broken clouds,7.12,9.26,75,1709229663
632,Clouds,6.36,5.53,79,10000,1709190864,1.58,2024-02-29 10:00:05,broken clouds,7.55,9.26,75,1709229662
633,Clouds,6.7,5.53,79,10000,1709190864,2.03,2024-02-29 10:14:33,broken clouds,8.11,9.26,75,1709229662
634,Clouds,6.8,5.53,78,10000,1709190864,2.16,2024-02-29 10:15:13,broken clouds,7.92,9.26,75,1709229662
635,Clouds,6.8,5.53,78,10000,1709190864,2.16,2024-02-29 10:15:48,broken clouds,7.92,9.26,75,1709229662
636,Clouds,6.8,5.53,78,10000,1709190864,2.16,2024-02-29 10:19:47,broken clouds,7.92,9.26,75,1709229662
637,Clouds,6.8,5.53,78,10000,1709190864,2.16,2024-02-29 10:20:53,broken clouds,7.92,9.26,75,1709229662
638,Clouds,6.8,5.53,78,10000,1709190864,2.16,2024-02-29 10:23:54,broken clouds,7.92,9.26,75,1709229662
639,Clouds,6.67,6.29,81,10000,1709190864,2.13,2024-02-29 10:30:07,scattered clouds,8.11,8.75,40,1709229662
640,Clouds,6.67,6.29,81,10000,1709190864,2.13,2024-02-29 10:32:17,scattered clouds,8.11,8.75,40,1709229662
641,Clouds,6.94,6.36,80,10000,1709190864,2.48,2024-02-29 10:40:07,scattered clouds,7.54,8.75,40,1709229662
642,Clouds,7.06,6.36,80,10000,1709190864,2.64,2024-02-29 10:40:44,scattered clouds,9.22,8.75,40,1709229662
643,Clouds,6.94,6.36,80,10000,1709190864,2.48,2024-02-29 10:42:31,scattered clouds,7.54,8.75,40,1709229662
644,Clouds,7.37,6.53,77,10000,1709190864,2.66,2024-02-29 11:00:06,scattered clouds,8.66,10.29,40,1709229662
645,Clouds,7.78,7.16,76,10000,1709190864,3.2,2024-02-29 11:30:06,scattered clouds,8.66,10.29,40,1709229662
646,Clouds,7.85,7.16,75,10000,1709190864,3.54,2024-02-29 12:00:06,scattered clouds,8.66,9.26,40,1709229662
647,Clouds,8.23,7.36,72,10000,1709190864,4.45,2024-02-29 12:30:05,scattered clouds,9.77,7.72,40,1709229662
648,Clouds,8.76,8.23,69,10000,1709190864,4.86,2024-02-29 13:00:05,scattered clouds,9.17,8.75,40,1709229662
649,Clouds,8.92,8.27,67,10000,1709190864,5.49,2024-02-29 13:30:05,scattered clouds,9.76,7.2,40,1709229662
650,Clouds,8.22,6.88,65,10000,1709190864,4.75,2024-02-29 14:00:06,scattered clouds,10.33,6.69,40,1709229662
651,Clouds,7.19,6.49,72,10000,1709190864,3.61,2024-02-29 14:30:05,scattered clouds,8.99,6.17,40,1709229662
652,Rain,6.46,4.53,74,10000,1709190864,2.0,2024-02-29 15:00:05,light intensity shower rain,9.43,8.23,40,1709229662
653,Rain,6.13,4.93,75,10000,1709190864,1.9,2024-02-29 15:30:05,moderate rain,7.36,7.2,40,1709229662
654,Clouds,5.78,4.38,77,10000,1709190864,1.62,2024-02-29 16:00:05,scattered clouds,7.36,6.69,40,1709229662
655,Clouds,5.77,4.93,80,10000,1709190864,1.61,2024-02-29 16:30:05,scattered clouds,6.6,6.69,40,1709229662
656,Clouds,6.03,4.93,77,10000,1709190864,1.77,2024-02-29 17:00:06,scattered clouds,6.81,7.2,40,1709229662
657,Rain,4.17,2.53,86,10000,1709190864,-0.81,2024-02-29 17:30:05,light intensity shower rain,5.89,7.72,40,1709229662
658,Clouds,4.18,3.82,86,10000,1709190864,1.45,2024-02-29 18:00:05,scattered clouds,5.33,3.09,40,1709229662
659,Clouds,3.78,3.36,86,10000,1709190864,0.61,2024-02-29 18:30:05,few clouds,4.77,3.6,20,1709229662
660,Clouds,3.59,2.96,86,10000,1709190864,0.74,2024-02-29 19:00:05,few clouds,4.1,3.09,20,1709229662
661,Clouds,3.42,2.96,85,10000,1709190864,-1.18,2024-02-29 19:30:04,few clouds,4.1,6.17,20,1709229662
662,Clouds,3.43,2.4,81,10000,1709190864,-1.17,2024-02-29 20:00:06,few clouds,4.1,6.17,20,1709229662
663,Clouds,3.28,2.0,80,10000,1709190864,-0.89,2024-02-29 20:30:05,few clouds,4.1,5.14,20,1709229662
664,Clouds,3.21,1.99,80,10000,1709190864,-0.08,2024-02-29 21:00:06,few clouds,4.58,3.6,20,1709229662
665,Clouds,3.14,1.99,80,10000,1709190864,-1.06,2024-02-29 21:30:05,few clouds,4.37,5.14,20,1709229662
666,Clouds,2.66,1.85,80,10000,1709190864,-0.75,2024-02-29 22:00:05,few clouds,3.47,3.6,20,1709229662
667,Clouds,2.93,1.44,80,10000,1709190864,-0.42,2024-02-29 22:30:05,broken clouds,4.03,3.6,75,1709229662
668,Clouds,3.27,1.65,80,10000,1709190864,-0.01,2024-02-29 23:00:06,broken clouds,4.58,3.6,75,1709229662
669,Clouds,3.63,1.65,81,10000,1709190864,0.43,2024-02-29 23:30:05,broken clouds,4.38,3.6,75,1709229662
670,Clouds,3.75,2.21,82,10000,1709190864,0.58,2024-03-01 00:00:05,broken clouds,4.93,3.6,75,1709229662
